guide	gene	MCF10Awt	MCF10Ako	MCF10Awt_treated	MCF10Ako_treated	L1	L2
EDDM3A_29394	EDDM3A	2	738	3	323	1197	976
EDDM3A_29395	EDDM3A	685	346	0	331	568	588
EDDM3A_29396	EDDM3A	790	1340	0	1	1267	1143
EDDM3A_29397	EDDM3A	2512	6	630	2	1754	1226
CFHR4_29398	CFHR4	1145	229	0	665	1424	1167
CFHR4_29399	CFHR4	1132	1043	750	533	1315	910
CFHR4_29400	CFHR4	930	62	552	704	1468	1405
CFHR4_29401	CFHR4	563	154	0	196	319	348
CFHR3_29402	CFHR3	596	997	0	0	1315	1083
CFHR3_29403	CFHR3	1	197	703	495	1045	599
CFHR3_29404	CFHR3	764	514	3	329	988	716
CFHR3_29405	CFHR3	514	1319	3	3	1329	964
SMR3B_29406	SMR3B	0	791	0	0	240	140
SMR3B_29407	SMR3B	1	0	0	0	149	139
SMR3B_29408	SMR3B	4	509	626	2	281	336
SMR3B_29409	SMR3B	495	1	0	150	564	438
ACTL7B_29410	ACTL7B	6	261	0	3067	585	460
ACTL7B_29411	ACTL7B	522	574	0	366	1059	1015
ACTL7B_29412	ACTL7B	1006	468	0	0	484	293
ACTL7B_29413	ACTL7B	212	2	321	0	718	559
ACTL7A_29414	ACTL7A	1	405	729	1	418	255
ACTL7A_29415	ACTL7A	789	257	2007	158	1557	963
ACTL7A_29416	ACTL7A	906	1427	659	838	1565	1188
ACTL7A_29417	ACTL7A	1434	1000	3	1916	2017	1565
C1QL1_29418	C1QL1	0	1	0	1	326	185
C1QL1_29419	C1QL1	531	3	0	1	322	459
C1QL1_29420	C1QL1	386	3	2	610	459	347
C1QL1_29421	C1QL1	1294	1949	2	3	1703	1390
MRPS30_29422	MRPS30	336	1417	0	303	1524	1078
MRPS30_29423	MRPS30	780	627	0	669	828	740
MRPS30_29424	MRPS30	761	351	2	1095	954	737
MRPS30_29425	MRPS30	375	757	0	939	1180	969
WDR3_29426	WDR3	484	320	0	0	640	556
WDR3_29427	WDR3	554	295	0	0	527	508
WDR3_29428	WDR3	268	552	0	338	911	604
WDR3_29429	WDR3	1209	841	0	3	954	764
NPFFR2_29430	NPFFR2	1121	1143	3	613	1176	937
NPFFR2_29431	NPFFR2	419	1277	1451	1212	1646	1143
NPFFR2_29432	NPFFR2	1586	1770	3	480	1603	1117
NPFFR2_29433	NPFFR2	4155	930	3	4	1261	1019
PROKR1_29434	PROKR1	808	869	0	1	816	674
PROKR1_29435	PROKR1	532	1324	2	336	1229	1034
PROKR1_29436	PROKR1	0	209	0	0	756	396
PROKR1_29437	PROKR1	436	850	1244	641	1369	877
GPR83_29438	GPR83	416	0	0	299	562	462
GPR83_29439	GPR83	401	329	0	778	665	553
GPR83_29440	GPR83	1375	5	50	3366	988	664
GPR83_29441	GPR83	776	668	1356	916	1356	867
RAB10_29442	RAB10	922	181	1017	1	1102	818
RAB10_29443	RAB10	614	406	0	237	774	392
RAB10_29444	RAB10	1	59	0	1	987	678
RAB10_29445	RAB10	852	80	269	2	1221	892
PPARGC1A_29446	PPARGC1A	1201	0	0	0	348	195
PPARGC1A_29447	PPARGC1A	515	375	1417	2	876	597
PPARGC1A_29448	PPARGC1A	0	1	0	586	486	364
PPARGC1A_29449	PPARGC1A	2	635	1742	1	820	663
MALT1_29450	MALT1	1	206	0	1	554	258
MALT1_29451	MALT1	457	3	0	639	353	176
MALT1_29452	MALT1	1	281	0	584	243	163
MALT1_29453	MALT1	1	2	0	0	499	307
MMP24_29454	MMP24	461	1408	0	2	720	625
MMP24_29455	MMP24	1384	152	0	650	807	657
MMP24_29456	MMP24	489	1	662	238	833	545
MMP24_29457	MMP24	1322	314	3	338	1613	1297
LYVE1_29458	LYVE1	848	177	675	574	588	534
LYVE1_29459	LYVE1	1275	281	2	665	511	395
LYVE1_29460	LYVE1	196	149	0	1	684	615
LYVE1_29461	LYVE1	321	380	0	2	1087	762
OCLM_29462	OCLM	1	366	0	0	396	351
OCLM_29463	OCLM	1355	5	0	445	327	247
OCLM_29464	OCLM	1259	1792	3	730	2520	608
OCLM_29465	OCLM	504	1224	0	3	560	534
YIF1A_29466	YIF1A	4	40	0	353	547	328
YIF1A_29467	YIF1A	0	36	0	0	524	399
YIF1A_29468	YIF1A	0	118	0	266	605	423
YIF1A_29469	YIF1A	234	0	0	288	185	310
CPSF4_29470	CPSF4	322	721	0	319	898	677
CPSF4_29471	CPSF4	543	177	0	1249	975	645
CPSF4_29472	CPSF4	1	47	0	624	420	403
CPSF4_29473	CPSF4	707	246	0	0	1422	1137
JTB_29474	JTB	2	0	0	645	793	724
JTB_29475	JTB	1	888	0	3	510	419
JTB_29476	JTB	1	521	661	1183	816	551
JTB_29477	JTB	492	979	0	869	1377	1118
RUNDC3A_29478	RUNDC3A	342	560	0	2	617	472
RUNDC3A_29479	RUNDC3A	0	126	0	1	455	339
RUNDC3A_29480	RUNDC3A	243	154	0	1	441	254
RUNDC3A_29481	RUNDC3A	1	1	0	0	528	413
DHRS4_29482	DHRS4	0	0	0	216	356	203
DHRS4_29483	DHRS4	389	141	530	650	721	497
DHRS4_29484	DHRS4	1	0	0	309	544	473
DHRS4_29485	DHRS4	738	212	700	323	700	803
BRD8_29486	BRD8	147	2	0	0	391	283
BRD8_29487	BRD8	1	126	2	243	528	324
BRD8_29488	BRD8	125	0	0	1	545	421
BRD8_29489	BRD8	368	249	0	364	918	649
MTMR11_29490	MTMR11	0	402	0	0	364	415
MTMR11_29491	MTMR11	589	605	0	331	397	271
MTMR11_29492	MTMR11	0	365	0	339	519	282
MTMR11_29493	MTMR11	5	2	0	576	1045	641
BLCAP_29494	BLCAP	410	537	0	646	1308	890
BLCAP_29495	BLCAP	1	1	0	0	410	285
BLCAP_29496	BLCAP	6	960	275	1175	1158	845
BLCAP_29497	BLCAP	681	42	747	669	1461	1036
MAN1A2_29498	MAN1A2	738	211	0	1	568	440
MAN1A2_29499	MAN1A2	1914	519	91	2	653	458
MAN1A2_29500	MAN1A2	647	211	0	1269	1082	831
MAN1A2_29501	MAN1A2	4	603	0	2	367	199
TRAFD1_29502	TRAFD1	0	147	0	0	444	246
TRAFD1_29503	TRAFD1	0	249	0	1	279	144
TRAFD1_29504	TRAFD1	396	364	0	0	401	308
TRAFD1_29505	TRAFD1	419	1	0	0	511	221
PNPLA6_29506	PNPLA6	2587	4	2	1	347	218
PNPLA6_29507	PNPLA6	1254	2	0	0	516	386
PNPLA6_29508	PNPLA6	1	1	0	480	609	517
PNPLA6_29509	PNPLA6	0	331	0	0	373	314
SUGT1_29510	SUGT1	775	212	0	0	374	259
SUGT1_29511	SUGT1	0	127	0	0	425	306
SUGT1_29512	SUGT1	0	419	2	0	257	246
SUGT1_29513	SUGT1	449	36	0	314	658	511
UTS2_29514	UTS2	842	0	2	0	525	295
UTS2_29515	UTS2	1	195	2	1	246	129
UTS2_29516	UTS2	438	187	0	605	867	770
UTS2_29517	UTS2	0	0	0	0	37	9
GADD45G_29518	GADD45G	1	1	0	0	356	512
GADD45G_29519	GADD45G	259	386	2075	2	386	216
GADD45G_29520	GADD45G	682	752	2	274	664	519
GADD45G_29521	GADD45G	4	716	0	0	945	731
EDAR_29522	EDAR	477	826	0	360	1517	1049
EDAR_29523	EDAR	1609	400	506	1	1240	944
EDAR_29524	EDAR	157	729	2	675	1526	1182
EDAR_29525	EDAR	980	2349	0	567	1994	1354
PAPOLA_29526	PAPOLA	0	0	0	0	300	256
PAPOLA_29527	PAPOLA	828	1	0	1294	407	353
PAPOLA_29528	PAPOLA	0	555	0	0	755	549
PAPOLA_29529	PAPOLA	559	803	3	247	1022	692
TCERG1_29530	TCERG1	115	1	0	316	695	545
TCERG1_29531	TCERG1	372	1064	745	898	1321	1045
TCERG1_29532	TCERG1	2	295	0	0	373	275
TCERG1_29533	TCERG1	339	2	747	1	370	326
MAGED2_29534	MAGED2	1327	317	0	0	850	939
MAGED2_29535	MAGED2	341	1679	0	639	1355	991
MAGED2_29536	MAGED2	486	1	0	672	1288	1188
MAGED2_29537	MAGED2	8	751	1934	597	968	653
BTNL3_29538	BTNL3	1814	1017	667	704	1991	1226
BTNL3_29539	BTNL3	825	787	695	930	1649	1140
BTNL3_29540	BTNL3	872	900	0	1252	1196	906
BTNL3_29541	BTNL3	1297	1534	0	306	1460	999
EHMT2_29542	EHMT2	217	246	0	542	744	576
EHMT2_29543	EHMT2	616	4	1245	3	902	736
EHMT2_29544	EHMT2	2	354	721	1	1465	1104
EHMT2_29545	EHMT2	3349	160	0	986	897	1014
COPS8_29546	COPS8	0	252	2	664	401	343
COPS8_29547	COPS8	381	5	0	1053	1124	834
COPS8_29548	COPS8	815	1112	0	312	988	580
COPS8_29549	COPS8	494	2	0	0	1193	979
RNPS1_29550	RNPS1	6	1096	648	0	1424	1041
RNPS1_29551	RNPS1	1132	421	0	281	868	858
RNPS1_29552	RNPS1	740	315	2	1	1655	1305
RNPS1_29553	RNPS1	519	1166	2	975	1368	957
FASTK_29554	FASTK	1289	91	3	1723	1623	1330
FASTK_29555	FASTK	839	419	0	1	1295	922
FASTK_29556	FASTK	509	536	0	320	1134	865
FASTK_29557	FASTK	530	1	363	0	1273	903
SUB1_29558	SUB1	681	402	739	3	1155	971
SUB1_29559	SUB1	305	484	0	303	855	721
SUB1_29560	SUB1	527	2	0	0	500	543
SUB1_29561	SUB1	406	629	0	333	761	721
SMPDL3A_29562	SMPDL3A	460	295	0	2	971	846
SMPDL3A_29563	SMPDL3A	1	609	0	0	958	733
SMPDL3A_29564	SMPDL3A	430	1321	4	754	1642	1195
SMPDL3A_29565	SMPDL3A	362	800	1770	675	1642	1206
DBF4_29566	DBF4	1	100	0	339	435	278
DBF4_29567	DBF4	638	2	0	0	507	613
DBF4_29568	DBF4	0	0	0	0	399	448
DBF4_29569	DBF4	139	217	729	1	498	344
SPIN1_29570	SPIN1	496	318	0	1	1315	825
SPIN1_29571	SPIN1	5	1649	2	1	857	687
SPIN1_29572	SPIN1	342	312	0	0	584	501
SPIN1_29573	SPIN1	1405	368	0	2	728	637
RALBP1_29574	RALBP1	2	289	753	349	743	414
RALBP1_29575	RALBP1	3084	599	3	3	889	656
RALBP1_29576	RALBP1	4	1017	0	1	1264	1309
RALBP1_29577	RALBP1	694	272	0	309	675	522
APOBEC2_29578	APOBEC2	1	602	0	737	1025	772
APOBEC2_29579	APOBEC2	1418	147	2	2	816	618
APOBEC2_29580	APOBEC2	477	1	0	0	245	259
APOBEC2_29581	APOBEC2	1	0	0	0	245	164
MORF4L1_29582	MORF4L1	1726	1774	1421	5	2078	1544
MORF4L1_29583	MORF4L1	520	540	0	2	1130	771
MORF4L1_29584	MORF4L1	229	1125	0	362	1479	1124
MORF4L1_29585	MORF4L1	7	289	2	1571	1164	1004
PRDX3_29586	PRDX3	0	0	0	1	635	432
PRDX3_29587	PRDX3	170	0	731	309	540	462
PRDX3_29588	PRDX3	4	124	0	0	936	492
PRDX3_29589	PRDX3	500	2	0	691	476	323
GPR75_29590	GPR75	0	0	0	0	481	386
GPR75_29591	GPR75	2948	1319	2	5	1336	1230
GPR75_29592	GPR75	875	1234	0	694	1335	1049
GPR75_29593	GPR75	512	458	0	364	1789	1290
EHD1_29594	EHD1	807	2	0	0	555	532
EHD1_29595	EHD1	0	2	0	0	386	269
EHD1_29596	EHD1	396	3	0	0	380	371
EHD1_29597	EHD1	0	738	0	0	589	475
AFG3L2_29598	AFG3L2	367	937	693	1001	1125	861
AFG3L2_29599	AFG3L2	2819	4	2	574	1338	941
AFG3L2_29600	AFG3L2	527	559	0	2	643	484
AFG3L2_29601	AFG3L2	500	1030	700	1	1230	1060
POP1_29602	POP1	1	8	0	872	1233	879
POP1_29603	POP1	0	1294	0	302	1096	777
POP1_29604	POP1	368	1149	0	2	1120	767
POP1_29605	POP1	583	850	2	305	1316	1115
UGT2A1_29606	UGT2A1	1226	322	0	2	988	714
UGT2A1_29607	UGT2A1	831	526	0	3	1309	930
UGT2A1_29608	UGT2A1	1689	1615	2	340	1686	1138
UGT2A1_29609	UGT2A1	442	732	630	897	1770	1476
PRSS21_29610	PRSS21	244	146	0	1	1159	834
PRSS21_29611	PRSS21	1087	1353	0	1873	1124	809
PRSS21_29612	PRSS21	395	2	0	569	498	397
PRSS21_29613	PRSS21	376	756	0	1016	1008	649
MSL3_29614	MSL3	633	198	0	0	1003	653
MSL3_29615	MSL3	1	0	0	0	319	206
MSL3_29616	MSL3	0	110	0	1	267	206
MSL3_29617	MSL3	500	845	509	882	918	687
C11orf58_29618	C11orf58	0	0	0	304	306	168
C11orf58_29619	C11orf58	0	289	0	0	456	361
C11orf58_29620	C11orf58	1	729	0	502	395	249
C11orf58_29621	C11orf58	126	385	0	327	1357	1188
KDELR1_29622	KDELR1	0	1	0	0	287	310
KDELR1_29623	KDELR1	4	521	0	0	571	434
KDELR1_29624	KDELR1	0	403	0	1	623	393
KDELR1_29625	KDELR1	4	1	682	311	750	439
SF3A3_29626	SF3A3	475	0	0	1	627	367
SF3A3_29627	SF3A3	1	214	0	602	408	392
SF3A3_29628	SF3A3	1498	810	724	492	973	580
SF3A3_29629	SF3A3	377	161	0	602	597	264
AP3M2_29630	AP3M2	576	1244	706	355	1128	905
AP3M2_29631	AP3M2	401	5	0	366	584	326
AP3M2_29632	AP3M2	1	3	0	1	373	310
AP3M2_29633	AP3M2	0	141	0	356	648	674
STARD3_29634	STARD3	593	1154	726	921	1249	794
STARD3_29635	STARD3	1186	255	0	1180	554	276
STARD3_29636	STARD3	1750	240	679	2	1630	1258
STARD3_29637	STARD3	0	126	0	319	1150	870
HNRNPA0_29638	HNRNPA0	1	0	0	494	464	358
HNRNPA0_29639	HNRNPA0	1	315	0	0	472	442
HNRNPA0_29640	HNRNPA0	1	4	0	786	309	429
HNRNPA0_29641	HNRNPA0	510	805	0	0	531	533
BTG3_29642	BTG3	0	298	0	1	790	679
BTG3_29643	BTG3	480	354	0	1	384	273
BTG3_29644	BTG3	1010	1221	680	671	1336	1122
BTG3_29645	BTG3	580	3	0	537	592	478
CBX1_29646	CBX1	558	448	0	608	756	751
CBX1_29647	CBX1	2328	349	2	1278	827	610
CBX1_29648	CBX1	1	1	0	0	434	386
CBX1_29649	CBX1	431	1945	2056	838	1546	1366
SEC61B_29650	SEC61B	1	707	0	1	774	490
SEC61B_29651	SEC61B	796	60	1258	287	945	542
SEC61B_29652	SEC61B	322	118	0	0	644	440
SEC61B_29653	SEC61B	809	799	0	1	540	402
TOMM34_29654	TOMM34	1	0	0	0	331	239
TOMM34_29655	TOMM34	2	375	0	286	558	318
TOMM34_29656	TOMM34	572	348	0	3	523	545
TOMM34_29657	TOMM34	509	1	0	2	331	261
PDIA5_29658	PDIA5	1470	0	0	2	524	453
PDIA5_29659	PDIA5	0	0	0	93	472	365
PDIA5_29660	PDIA5	1	362	0	1	422	406
PDIA5_29661	PDIA5	419	639	0	1	1127	850
SERINC3_29662	SERINC3	0	0	0	0	421	306
SERINC3_29663	SERINC3	0	0	0	0	589	386
SERINC3_29664	SERINC3	2987	825	2	3	597	463
SERINC3_29665	SERINC3	7	4	2179	5	400	260
OS9_29666	OS9	1	439	0	756	720	522
OS9_29667	OS9	1	0	0	0	607	406
OS9_29668	OS9	1	3	204	1	394	374
OS9_29669	OS9	1	0	2	0	459	393
PNRC1_29670	PNRC1	628	300	0	0	606	393
PNRC1_29671	PNRC1	0	0	0	0	320	294
PNRC1_29672	PNRC1	405	497	0	1	708	423
PNRC1_29673	PNRC1	1	0	0	0	718	527
TMED2_29674	TMED2	2	220	0	282	658	549
TMED2_29675	TMED2	624	2	0	1	1054	757
TMED2_29676	TMED2	557	851	0	3	1278	981
TMED2_29677	TMED2	1581	1121	495	320	1110	788
LMAN2_29678	LMAN2	0	0	0	0	228	157
LMAN2_29679	LMAN2	1	399	0	537	644	598
LMAN2_29680	LMAN2	197	209	0	1038	442	332
LMAN2_29681	LMAN2	1250	3	0	486	652	484
ERP29_29682	ERP29	1854	406	2	1	1293	1031
ERP29_29683	ERP29	299	465	0	0	421	180
ERP29_29684	ERP29	1	300	0	1	898	896
ERP29_29685	ERP29	2619	1421	2	281	1704	1354
MLLT11_29686	MLLT11	1149	357	0	4	751	534
MLLT11_29687	MLLT11	0	342	0	2	378	327
MLLT11_29688	MLLT11	1	1	0	1	422	341
MLLT11_29689	MLLT11	2	883	0	906	617	540
STIP1_29690	STIP1	1	130	0	178	472	383
STIP1_29691	STIP1	375	0	0	626	1405	1095
STIP1_29692	STIP1	585	1	0	1	1018	681
STIP1_29693	STIP1	554	274	0	617	525	362
IFI44L_29694	IFI44L	4	1	0	599	521	353
IFI44L_29695	IFI44L	1	0	0	905	296	176
IFI44L_29696	IFI44L	1	0	0	0	339	219
IFI44L_29697	IFI44L	1	1092	0	997	457	459
ACOT2_29698	ACOT2	8	1643	1235	971	1524	1023
ACOT2_29699	ACOT2	1159	534	2	1	1385	1244
ACOT2_29700	ACOT2	299	2665	2	54	1811	1386
ACOT2_29701	ACOT2	657	601	727	307	1855	1438
RAB40B_29702	RAB40B	1685	2	2	0	511	423
RAB40B_29703	RAB40B	5	424	0	336	361	271
RAB40B_29704	RAB40B	287	178	3	302	542	376
RAB40B_29705	RAB40B	0	645	0	2	524	339
EBNA1BP2_29706	EBNA1BP2	388	2	0	0	360	215
EBNA1BP2_29707	EBNA1BP2	0	0	0	0	285	156
EBNA1BP2_29708	EBNA1BP2	131	143	0	292	447	372
EBNA1BP2_29709	EBNA1BP2	626	2	664	1	533	388
CKAP4_29710	CKAP4	1484	833	0	368	1272	848
CKAP4_29711	CKAP4	334	595	0	0	943	876
CKAP4_29712	CKAP4	1040	807	0	1331	1073	811
CKAP4_29713	CKAP4	249	2600	1033	37	1242	1019
YWHAQ_29714	YWHAQ	651	0	0	319	541	370
YWHAQ_29715	YWHAQ	394	1	0	0	450	304
YWHAQ_29716	YWHAQ	0	107	0	1	367	416
YWHAQ_29717	YWHAQ	1	609	581	0	369	388
TMED10_29718	TMED10	0	1	0	0	434	284
TMED10_29719	TMED10	276	1031	0	0	1437	931
TMED10_29720	TMED10	77	266	0	3	571	600
TMED10_29721	TMED10	388	323	0	4167	1352	966
ASCC3_29722	ASCC3	1003	598	0	535	934	791
ASCC3_29723	ASCC3	1	0	0	0	480	463
ASCC3_29724	ASCC3	1	572	0	956	695	520
ASCC3_29725	ASCC3	1140	169	0	667	1039	744
